ID,LATITUDE,LONGTITUDE,RIVER,SMPDAT,YEAR,CLASS,DO,BOD,COD,SS,pH,AN,COND,SAL,DS,TS,TEMP,TUR,E-coli,Coliform,NO3,Cl,PO4,As,Hg,Cd,Cr,Pb,Zn,Ca,Fe,K,Mg,Na
560,2.992283,101.78565,LANGAT,4/1/2017,2017,III,0.302,0.239,0.198,0.035,0.676,0.154,0.00579,0.004,0.005,0.00897,0.531,0.047,0.00103,0.000016383,0.001,0.00089,0.00857,0.07554,0.01593,0.0124,0.00166,0.04639,0.07841,0.0073,0.181,0.011,0.00054,0.002042442
561,3.03985,101.7738,LANGAT,4/1/2017,2017,III,0.547,0.239,0.179,0.107,0.711,0.17,0.00387,0.003,0.003,0.01423,0.47,0.065,0.00003,0.000000766,0.01,0.00074,0.00857,0.05687,0.01593,0.0124,0.00166,0.04639,0.04222,0.00385,0.121,0.009,0.00038,0.001583175
562,2.848033,101.8246,PAJAM,4/1/2017,2017,III,0.589,0.196,0.246,0.07,0.701,0.038,0.00571,0.004,0.005,0.013,0.471,0.047,0.00007,9.36E-07,0.018,0.00052,0.01143,0.04753,0.01593,0.0124,0.00166,0.04639,0.04222,0.00901,0.083,0.016,0.00058,0.001420209
563,2.802,101.7919,BATANG NILAI,4/1/2017,2017,III,0.593,0.152,0.173,0.065,0.743,0.112,0.00522,0.004,0.004,0.01069,0.428,0.079,0.00074,1.11E-05,0.004,0.00067,0.01429,0.06621,0.01593,0.0124,0.00166,0.04639,0.05428,0.00325,0.239,0.008,0.00027,0.004101736
564,2.855566,101.681266,LANGAT,7/2/2017,2017,III,0.365,0.283,0.234,0.017,0.33,0.096,0.00629,0.004,0.006,0.00753,0.543,0.02,0,9.57E-08,0.014,0.00104,0.00286,0.00084,0.01593,0.0124,0.00166,0.04639,0.04222,0.00429,0.006,0.012,0.002,0.002249853
565,2.855566,101.681266,LANGAT,7/2/2017,2017,III,0.464,0.217,0.264,0.093,0.573,0.108,0.00392,0.003,0.003,0.01267,0.46,0.087,0.00018,1.94E-06,0.014,0.00067,0,0.01952,0.03186,0.0124,0.00166,0.04639,0.05428,0.00397,0.06,0.009,0.00046,0.001553545
566,2.992033,101.7858,LANGAT,7/2/2017,2017,III,0.378,0.261,0.331,0.078,0.596,0.154,0.00439,0.003,0.003,0.01143,0.452,0.062,0.00076,0.000002383,0.008,0.00067,0.00571,0.04753,0.01593,0.0124,0.00166,0.04639,0.05428,0.00486,0.07,0.009,0.00042,0.00159799
567,3.1674,101.85056,LANGAT,7/2/2017,2017,II,0.77,0.087,0.119,0.008,0.708,0.001,0.00092,0.001,0,0.00082,0.474,0.003,0.00003,8.51E-07,0.003,0,0,0.01018,0.01593,0.0124,0.00166,0.04639,0.03016,0.00071,0.048,0.004,0.00019,0.000442415
568,3.008817,101.868916,SEMENYIH,7/2/2017,2017,III,0.675,0.196,0.228,0.043,0.641,0.019,0.00103,0.001,0.001,0.00551,0.37,0.031,0.0001,1.17E-06,0.006,0.00008,0,0.03819,0.01593,0.0124,0.00166,0.04639,0.03016,0.00783,0.07,0.006,0.00112,0.001020202
569,3.173767,101.86925,LUI,7/2/2017,2017,II,0.696,0.152,0.21,0.012,0.63,0.002,0.00098,0.001,0,0.00136,0.363,0.007,0.00003,5.75E-07,0.003,0,0,0.01018,0.01593,0.0124,0.00166,0.04639,0.03016,0.00087,0.13,0.003,0.00027,0.000383155
570,3.041,101.77313,LANGAT,7/2/2017,2017,III,0.613,0.261,0.271,0.1,0.614,0.097,0.00288,0.002,0.002,0.01263,0.399,0.076,0.00052,3.40E-06,0.011,0.00037,0.00286,0.02885,0.01593,0.0124,0.00166,0.04639,0.05428,0.00287,0.067,0.007,0.00031,0.001138723
571,3.111283,101.816816,LANGAT,7/2/2017,2017,II,0.707,0.174,0.216,0.011,0.66,0.008,0.00121,0.001,0,0.00144,0.447,0.02,0.00011,9.79E-07,0.006,0.00008,0.00286,0.01952,0.01593,0.0124,0.00166,0.04639,0.03016,0.00113,0.086,0.004,0.00019,0.000531305
572,2.888283,101.8289,PAJAM,7/2/2017,2017,III,0.482,0.239,0.264,0.067,0.612,0.165,0.00561,0.004,0.005,0.01258,0.4,0.055,0.00024,8.30E-06,0.009,0.00089,0.00857,0.01952,0.01593,0.0124,0.08486,0.04639,0.04222,0.00657,0.099,0.015,0.0005,0.001760956
573,2.801816,101.791466,BATANG NILAI,7/2/2017,2017,IV,0.368,0.304,0.325,0.03,0.58,0.354,0.00467,0.004,0.003,0.0065,0.406,0.034,0.00138,0.00001,0.005,0.00067,0.01429,0.01018,0.01593,0.0124,0.00166,0.04639,0.04222,0.00388,0.111,0.01,0.00038,0.001301689
574,2.777683,101.751983,JIJAN,7/2/2017,2017,III,0.588,0.413,0.453,0.539,0.522,0.022,0.00181,0.001,0.001,0.06029,0.333,0.623,0.00043,7.02E-06,0.008,0.00067,0,0.00084,0.01593,0.0124,0.00166,0.04639,0.04222,0.00138,0.108,0.012,0.00031,0.00036834
575,2.864966,101.437483,LANGAT,3/3/2017,2017,III,0.43,0.174,0.167,0.044,0.55,0.029,0.53221,0.51,0.629,0.63323,0.572,0.018,0,1.60E-07,0.001,0.47996,0,0.01018,0.01593,0.0124,0.00166,0.04639,0.04222,0.04935,0,0.312,0.16612,0.588141208
576,2.81525,101.512116,LANGAT,3/3/2017,2017,III,0.153,0.109,0.149,0.03,0.715,0.119,0.01212,0.009,0.011,0.01423,0.457,0.024,0,1.13E-07,0.007,0.00882,0,0.00084,0.01593,0.0124,0.00166,0.04639,0.03016,0.00505,0.01,0.017,0.005,0.010412953
577,2.855567,101.681266,LANGAT,3/3/2017,2017,III,0.514,0.087,0.1,0.045,0.74,0.141,0.00473,0.004,0.003,0.00794,0.413,0.043,0.00005,2.04E-06,0.009,0.00134,0.00857,0.02885,0.01593,0.0124,0.00166,0.04639,0.04222,0.00442,0.086,0.009,0.00073,0.002353558
578,2.992033,101.7858,LANGAT,3/3/2017,2017,III,0.348,0.13,0.094,0.051,0.587,0.155,0.00449,0.003,0.003,0.00851,0.408,0.044,0.00072,0.000129787,0.008,0.00074,0.01429,0.04753,0.01593,0.0124,0.00166,0.04639,0.04222,0.00438,0.083,0.008,0.00042,0.001746141
579,3.041,101.77313,LANGAT,3/3/2017,2017,III,0.294,0.13,0.112,0.083,0.724,0.095,0.00269,0.002,0.002,0.01049,0.341,0.064,0.00022,4.87E-06,0.008,0.00045,0.00857,0.02885,0.01593,0.0124,0.00166,0.04639,0.03016,0.0023,0.089,0.006,0.00027,0.001138723
580,2.888283,101.8289,PAJAM,3/3/2017,2017,III,0.614,0.109,0.112,0.014,0.601,0.194,0.00767,0.006,0.007,0.00831,0.523,0.009,0.00019,2.47E-06,0.026,0.00119,0.01143,0.01952,0.01593,0.0124,0.23045,0.04639,0.03016,0.00736,0.095,0.019,0.00058,0.002723935
581,2.801817,101.791467,BATANG NILAI,3/3/2017,2017,III,0.779,0.087,0.064,0.007,0.623,0.337,0.00978,0.007,0.009,0.00954,0.599,0.005,0.00006,1.68E-06,0.005,0.00163,0.05429,0.08488,0.01593,0.0124,0.00166,0.04639,0.03016,0.00375,0.188,0.012,0.00046,0.00736105
582,2.855567,101.68127,LANGAT,7/4/2017,2017,III,0.48,0.174,0.179,0.067,0.555,0.096,0.00551,0.004,0.005,0.01246,0.637,0.074,0.00002,1.36E-07,0.013,0.00097,0.00571,0.01952,0.01593,0.0124,0.00166,0.04639,0.01809,0.00454,0.115,0.011,0.00104,0.002027627
583,2.855567,101.68127,LANGAT,7/4/2017,2017,III,0.561,0.174,0.143,0.097,0.596,0.088,0.00389,0.003,0.003,0.01328,0.483,0.113,0.00001,5.53E-07,0.006,0.0006,0.00857,0.02885,0.01593,0.0124,0.00166,0.04639,0.01809,0.00391,0.073,0.008,0.00038,0.001479469
584,2.992033,101.7858,LANGAT,7/4/2017,2017,III,0.403,0.152,0.119,0.064,0.605,0.124,0.00426,0.003,0.003,0.00983,0.443,0.056,0.00007,7.02E-07,0.006,0.00052,0.01429,0.04753,0.01593,0.0124,0.00166,0.04639,0.01809,0.00467,0.067,0.008,0.00035,0.001479469
585,2.892483,101.0836,SEMENYIH,7/4/2017,2017,III,0.512,0.13,0.167,0.054,0.713,0.014,0.00407,0.003,0.003,0.00802,0.424,0.057,0.00172,0.002095703,0.006,0.00045,0,0.03819,0.01593,0.0124,0.00166,0.04639,0.03016,0.00236,0.13,0.007,0.00027,0.00273875
586,3.041,101.77313,LANGAT,7/4/2017,2017,II,0.653,0.087,0.082,0.049,0.664,0.077,0.00259,0.002,0.002,0.00724,0.382,0.062,0.00009,0.000001234,0.007,0.0003,0.01429,0.03819,0.01593,0.0124,0.00166,0.04639,0.01809,0.0023,0.054,0.006,0.00027,0.000901682
587,2.888283,101.8289,PAJAM,7/4/2017,2017,III,0.472,0.152,0.198,0.071,0.632,0.201,0.00756,0.006,0.007,0.01481,0.442,0.046,0.0002,2.55E-06,0.044,0.00104,0.01714,0.01952,0.01593,0.0124,0.00166,0.04639,0.03016,0.00818,0.054,0.02,0.00046,0.002472079
588,2.801817,101.79147,BATANG NILAI,7/4/2017,2017,IV,0.283,0.239,0.173,0.035,0.626,0.391,0.00595,0.004,0.006,0.00954,0.443,0.044,0.00072,7.66E-06,0,0.00119,0.08857,0.02885,0.01593,0.0124,0.00166,0.04639,0.01809,0.00413,0.095,0.012,0.00038,0.002383188
589,2.787183,101.750767,BATANG LABU,7/4/2017,2017,III,0.494,0.174,0.149,0.148,0.623,0.118,0.00381,0.003,0.003,0.00239,0.446,0.177,0.00013,2.68E-06,0.008,0.00067,0.01143,0.01952,0.01593,0.0124,0.00166,0.04639,0.03016,0.00299,0.092,0.008,0.00031,0.001820216
590,2.970669,101.693313,CHUAU,7/4/2017,2017,I,0.545,0.043,0.046,0.001,0.63,0.001,0.00167,0.001,0.001,0.00074,0.677,0.004,0,1.59E-07,0.013,0.0003,0.01714,0.01018,0.14337,0.0124,0.00166,0,0.00724,0.00198,0.175,0.002,0.00035,0.000412785
591,2.888253,101.829003,BERANANG,7/8/2017,2017,III,0.241,0.065,0.064,0.103,0.605,0.045,0.00398,0.003,0.003,0.01394,0.745,0.108,0,6.60E-07,0.027,0.00082,0.06857,0.08488,0.14337,0.0124,0.00166,0.02577,0.01568,0.00245,0.181,0.012,0.00035,0.003035051
592,2.815335,101.512831,LANGAT,5/10/2017,2017,III,0.254,0.065,0.064,0.007,0.287,0.182,0.00828,0.006,0.009,0.00946,0.445,0.003,0,1.91E-08,0.05,0.00097,0,0.01018,0.14337,0.0124,0.00166,0,0.02654,0.00236,0.029,0.014,0.00115,0.00168688
593,2.895012,101.68419,CHUAU,5/9/2017,2017,II,0.693,0.065,0.082,0.004,0.873,0.005,0.00262,0.002,0.002,0.00185,0.608,0.003,0,1.04E-06,0,0.00037,0,0.00084,0.14337,0.0124,0.00166,0,0.0772,0.00119,0,0.005,0.00015,0.000679456
594,2.970669,101.693313,CHUAU,3/11/2017,2017,II,0.387,0.087,0.094,0.001,0.674,0.007,0.00178,0.001,0.001,0.00082,0.425,0.007,0,1.49E-07,0.023,0.0003,0,0.02885,0.14337,0.0124,0.00166,0,0.00844,0.0022,0.22,0.003,0.00027,0.000412785
595,2.815335,101.512831,LANGAT,1/8/2017,2017,III,0.27,0.109,0.058,0.039,0.561,0.297,0.01011,0.007,0.011,0.0155,0.71,0.045,0,9.36E-08,0.112,0.00385,0.08857,0.05687,0.14337,0.0124,0.00166,0.01031,0.02171,0.00249,0.073,0.02,0.00081,0.006738817
596,2.787198,101.751546,BATANG LABU,7/8/2017,2017,III,0.446,0.174,0.125,0.028,0.594,0.236,0.004,0.003,0.003,0.00568,0.483,0.032,0,2.11E-07,0.025,0.00089,0.18286,0.06621,0.14337,0.0124,0.00166,0.00515,0.01206,0.00084,0.086,0.007,0.00012,0.002101702
597,2.892121,101.749958,SEMENYIH,4/10/2017,2017,III,0.466,0.174,0.173,0.038,0.63,0.065,0.00368,0.003,0.003,0.0065,0.376,0.054,0,6.38E-07,0.047,0.00171,0.08,0.08488,0.14337,0.0124,0.00166,0.01031,0.01206,0.00059,0.42,0.008,0.00042,0.003316537
598,2.861724,101.81654,PAJAM,10/8/2017,2017,III,0.492,0.196,0.149,0.038,0.681,0.406,0.00812,0.006,0.008,0.01189,0.692,0.024,1,0.170212766,0.086,0.00148,0.10286,0.01952,0.14337,0.0124,0.02246,0.00515,0.30036,0.00407,0.143,0.013,0.00054,0.00390914
599,2.861724,101.81654,PAJAM,6/10/2017,2017,III,0.427,0.478,0.246,0.018,0.628,0.607,0.01416,0.011,0.008,0.00999,0.748,0.027,0.07586,1,0,0.00282,0.05429,0.01018,0.14337,0.0124,0.02246,0.00515,0.10736,0.00201,0.108,0.019,0.00027,0.010472214
600,3.01511,101.767694,BALAK,2/8/2017,2017,III,0.272,0.326,0.155,0.015,0.612,0.925,0.00872,0.007,0.009,0.01028,0.534,0.024,0.01086,0.001234043,0,0.00156,0.58571,0.48641,0.14337,0.0124,0.04326,0.00515,1,0.00217,0.022,0.016,0.00019,0.003864695
601,2.993079,101.785532,LANGAT,2/8/2017,2017,IV,0.24,0.304,0.137,0.029,0.596,0.401,0.00618,0.004,0.006,0.00929,0.449,0.05,0.00759,0.000191489,0.013,0.00097,0.15143,0.17826,0.14337,0.0124,0.00166,0.00515,0.03981,0.00195,0.01,0.012,0.00019,0.002501709
602,3.01511,101.767694,BALAK,6/10/2017,2017,III,0.239,0.109,0.088,0.028,0.648,0.753,0.0085,0.006,0.002,0.00485,0.785,0.027,0.00707,0.021276596,0.011,0.0006,0.09143,0.41171,0.14337,0.0124,1,0.00515,0.22919,0.00087,0.175,0.007,0.00012,0.001346134
603,2.993079,101.785532,LANGAT,6/10/2017,2017,III,0.451,0.065,0.052,0.021,0.628,0.295,0.00519,0.004,0.004,0.00559,0.635,0.038,0.00114,8.72E-06,0.023,0.00082,0.11429,0.15959,0.14337,0.0124,0.18885,0.00515,0.01809,0.00065,0.153,0.01,0.00004,0.001983182
604,3.068323,101.771511,SERING,28/11/2017,2017,III,0.592,0.109,0.088,0.039,0.665,0.203,0.00352,0.002,0.002,0.00646,0.417,0.091,0.001,9.79E-06,0.037,0.00074,0.12286,0.06621,0.14337,0.0124,0.00166,0.01031,0.01448,0.00062,0.06,0.006,0.00004,0.001346134
605,3.01511,101.767694,BALAK,6/12/2017,2017,III,0.492,0.283,0.24,0.015,0.644,0.815,0.00845,0.006,0.009,0.01036,0.858,0.022,0.00088,0.000012766,0.019,0.00148,0.24857,0.40237,0.14337,0.0124,0.02246,0.00515,0.11339,0.00008,0.159,0.003,0,0.000560935
606,3.047051,101.776908,LANGAT,6/10/2017,2017,III,0.489,0.065,0.082,0.027,0.619,0.175,0.0029,0.002,0.002,0.00457,0.538,0.035,0.00078,3.53E-06,0.022,0.00045,0.07429,0.06621,0.14337,0.0124,0.00166,0,0.00241,0.00144,0.165,0.007,0.00015,0.001227613
607,2.964141,101.783797,LANGAT,8/8/2017,2017,IV,0.143,0.152,0.143,0.022,0.58,0.374,0.0073,0.005,0.007,0.00925,0.449,0.037,0.00078,0.000131915,0.007,0.00134,0.18286,0.33701,0.14337,0.0124,0.04326,0.01031,0.04704,0.00296,0.137,0.013,0.00027,0.004486928
608,2.964141,101.783797,LANGAT,7/12/2017,2017,III,0.233,0.261,0.155,0.016,0.568,0.186,0.00488,0.004,0.006,0.00703,0.566,0.045,0.00076,2.47E-05,0.016,0.00067,0.02286,0.15025,0.14337,0.0124,0.00166,0.01031,0.02413,0.00062,0.029,0.007,0.00012,0.00156836
609,3.040719,101.77367,LANGAT,6/10/2017,2017,III,0.54,0.065,0.082,0.014,0.63,0.194,0.00314,0.002,0.002,0.00308,0.564,0.042,0.0006,1.11E-05,0.021,0.00171,0.20857,0.08488,0.14337,0.0124,0.00166,0,0.00965,0.00296,0.156,0.015,0.00035,0.003420243
610,2.964141,101.783797,LANGAT,6/10/2017,2017,III,0.424,0.065,0.082,0.014,0.648,0.361,0.00597,0.004,0.007,0.0079,0.672,0.026,0.00059,2.60E-06,0,0.00104,0.13143,0.15025,0.14337,0.0124,0.02246,0.00515,0.02171,0.00125,0.13,0.011,0.00015,0.002294298
611,3.067411,101.775484,BATANG LABU,28/11/2017,2017,III,0.574,0.109,0.094,0.026,0.648,0.258,0.00323,0.002,0.002,0.00506,0.408,0.059,0.00059,3.06E-06,0.042,0.00082,0.12857,0.07554,0.14337,0.0124,0.00166,0.00515,0.01568,0.00049,0.054,0.007,0.00004,0.00153873
612,2.78164,101.798345,BATANG LABU,7/8/2017,2017,II,0.607,0.13,0.1,0.01,0.596,0.019,0.00215,0.002,0.001,0.00214,0.53,0.017,0.00053,1.70E-06,0.032,0.00067,0.05429,0.01952,0.14337,0.0124,0.00166,0,0.00844,0.00065,0.041,0.006,0.00012,0.000975757
613,2.91837,101.86272,RINCHING,7/12/2017,2017,II,0.552,0.109,0.112,0.009,0.543,0.143,0.00277,0.002,0.002,0.00267,0.596,0.024,0.00052,2.21E-06,0.014,0.0006,0.02571,0.09422,0.14337,0.0124,0.00166,0,0.00844,0.00008,0.105,0.005,0,0.000753531
614,3.067411,101.775484,BATANG LABU,8/12/2017,2017,III,0.382,0.283,0.21,0.015,0.564,0.477,0.00613,0.004,0.006,0.00777,0.498,0.014,0.00052,2.04E-06,0.025,0.00111,0.16286,0.13157,0.14337,0.0124,0.00166,0,0.01327,0.00037,0.022,0.01,0,0.002338743
615,2.848104,101.824531,BATANG BENAR,6/10/2017,2017,III,0.515,0.087,0.076,0.006,0.665,0.329,0.00748,0.006,0.003,0.00358,0.421,0.008,0.00047,3.11E-06,0.274,0.00148,0.08286,0.04753,0.14337,0.0124,0.02246,0,0.01086,0.00135,0.22,0.015,0.00012,0.003272092
616,3.068323,101.771511,SERING,8/12/2017,2017,III,0.538,0.283,0.216,0.013,0.626,0.402,0.00575,0.004,0.006,0.00711,0.487,0.021,0.00047,2.21E-06,0.037,0.00111,0.22,0.1129,0.14337,0.0124,0.00166,0,0.02413,0.0003,0.076,0.009,0,0.002264668
617,2.814387,101.81132,BATANG NILAI,6/10/2017,2017,III,0.561,0.152,0.112,0.013,0.825,0.139,0.02396,0.018,0.015,0.01608,0.469,0.015,0.00043,1.68E-06,0.021,0.00326,0.26857,0.1876,0.14337,0.0124,0.00166,0,0.0772,0.00024,0.175,0.007,0.00004,0.01657602
618,2.994563,101.783654,BATANG LABU,28/11/2017,2017,III,0.506,0.109,0.112,0.029,0.674,0.09,0.00322,0.002,0.001,0.0037,0.342,0.091,0.00034,0.000002766,0.042,0.00045,0.03429,0.06621,0.14337,0.0124,0.00166,0.01546,0.02051,0.00046,0.099,0.005,0.00004,0.000931312
619,2.801874,101.791659,BATANG NILAI,7/8/2017,2017,III,0.347,0.174,0.143,0.009,0.637,0.925,0.00813,0.006,0.007,0.00823,0.642,0.018,0.00022,3.06E-06,0,0.002,0.34857,0.03819,0.14337,0.0124,0.00166,0,0.01568,0.00147,0.105,0.015,0.00019,0.00496101
620,2.801874,101.791659,BATANG NILAI,4/10/2017,2017,III,0.498,0.239,0.204,0.009,0.703,0.428,0.00769,0.006,0.009,0.00929,0.42,0.009,0.0002,1.68E-06,0,0.00141,0.21429,0.13157,0.14337,0.0124,0.00166,0,0.0193,0.00056,0.356,0.009,0.00008,0.00496101
621,2.861724,101.81654,PAJAM,5/12/2017,2017,III,0.537,0.239,0.173,0.021,0.559,0.324,0.00841,0.006,0.013,0.01513,0.782,0.02,0.00019,5.96E-06,0.744,0.00171,0.02,0.01952,0.14337,0.0124,0.10566,0.01031,0.14234,0.01049,0.01,0.019,0.00096,0.004931379
622,3.040719,101.77367,LANGAT,2/8/2017,2017,III,0.5,0.087,0.07,0.046,0.61,0.308,0.00414,0.003,0.003,0.00781,0.436,0.053,0.00018,1.64E-06,0.022,0.00067,0.13143,0.1129,0.14337,0.0124,0.00166,0.01031,0.01568,0.00116,0.022,0.007,0.00008,0.00168688
623,2.787198,101.751546,BATANG LABU,4/10/2017,2017,III,0.405,0.174,0.204,0.021,0.626,0.18,0.00409,0.003,0.003,0.00489,0.415,0.037,0.00017,2.98E-06,0.026,0.00104,0.12857,0.04753,0.14337,0.0124,0.00166,0.00515,0.01448,0.00049,0.353,0.007,0.00008,0.002027627
624,2.946371,101.847649,SEMENYIH,6/10/2017,2017,II,0.571,0.065,0.064,0.089,0.63,0.054,0.00166,0.001,0.001,0.01041,0.469,0.12,0.00016,1.64E-06,0.03,0.00022,0.04286,0.10356,0.14337,0.0124,0.00166,0.0567,0.01206,0.00014,0.356,0.005,0,0.000605381
625,2.888253,101.829003,BERANANG,6/10/2017,2017,II,0.496,0.087,0.058,0.045,0.649,0.039,0.00323,0.002,0.002,0.00666,0.508,0.056,0.00016,7.45E-06,0.039,0.00067,0.08,0.05687,0.14337,0.0124,0.00166,0.01031,0.00483,0.00014,0.436,0.005,0,0.001523915
626,2.993079,101.785532,LANGAT,6/12/2017,2017,III,0.44,0.174,0.155,0.043,0.609,0.156,0.00509,0.004,0.005,0.00913,0.625,0.035,0.00016,1.57E-06,0.034,0.00534,0.04286,0.09422,0.14337,0.0124,0.00166,0.00515,0.04704,0.00087,0.178,0.011,0.00219,0.005479537
627,2.892121,101.749958,SEMENYIH,4/12/2017,2017,III,0.538,0.196,0.234,0.104,0.584,0.066,0.00104,0.001,0.007,0.01781,0.403,0.175,0.00014,2.60E-06,0.039,0.0003,0.02286,0.04753,0.14337,0.0124,0.02246,0.07732,0.03739,0.0003,0.277,0.006,0.00004,0.000827607
628,3.040719,101.77367,LANGAT,6/12/2017,2017,III,0.642,0.152,0.137,0.093,0.584,0.129,0.00249,0.002,0.001,0.01147,0.558,0.121,0.00013,8.94E-07,0.021,0.00045,0.04286,0.07554,0.14337,0.0124,0.00166,0.02062,0.03498,0.00018,0.207,0.004,0,0.000975757
629,2.946371,101.847649,SEMENYIH,7/12/2017,2017,II,0.632,0.065,0.082,0.018,0.557,0.045,0.0013,0.001,0.001,0.00259,0.54,0.028,0.00013,1.11E-06,0.028,0.00015,0.02,0.07554,0.14337,0.0124,0.00166,0.00515,0.00362,0.00008,0.102,0.003,0,0.000412785
630,2.8922,101.764339,BUAN,8/8/2017,2017,III,0.483,0.152,0.149,0.006,0.609,0.245,0.02551,0.02,0.023,0.02315,0.403,0.012,0.00013,1.17E-06,0.011,0.00222,0.29143,0.03819,0.14337,0.0124,0.00166,0.0567,0.02654,0.00144,0.372,0.011,0.00015,0.022205745
631,3.111312,101.816819,LANGAT,6/10/2017,2017,II,0.67,0.065,0.088,0.016,0.665,0.013,0.00112,0.001,0,0.00197,0.602,0.013,0.00011,2.21E-06,0.026,0.00008,0.03429,0.03819,0.14337,0.0124,0.00166,0,0.00241,0.00071,0.111,0.004,0.00008,0.00051649
632,3.047051,101.776908,LANGAT,6/12/2017,2017,III,0.6,0.174,0.155,0.087,0.568,0.093,0.00204,0.002,0.001,0.01065,0.487,0.139,0.00011,1.57E-06,0.022,0.0003,0.02857,0.06621,0.14337,0.0124,0.04326,0.02062,0.01086,0.00005,0.245,0.003,0,0.000723901
633,2.801874,101.791659,BATANG NILAI,5/12/2017,2017,III,0.794,0.087,0.076,0.006,0.662,0.295,0.00634,0.005,0.007,0.00732,0.702,0.008,0.0001,4.17E-06,0.011,0.00119,0.05429,0.1129,0.14337,0.0124,0.00166,0,0.02292,0.00119,0.134,0.011,0.00015,0.004353592
634,2.994563,101.783654,BATANG LABU,6/12/2017,2017,III,0.471,0.152,0.173,0.036,0.578,0.176,0.00371,0.003,0.003,0.0065,0.639,0.047,0.0001,1.19E-06,0.032,0.00067,0.08857,0.14091,0.14337,0.0124,0.00166,0.02062,0.11339,0.00018,0.207,0.004,0,0.000975757
635,3.06859,101.786005,BATANG LABU,28/11/2017,2017,III,0.708,0.13,0.155,0.06,0.703,0.021,0.00142,0.001,0.003,0.0095,0.301,0.093,0.0001,8.51E-07,0.016,0.00015,0.01714,0.04753,0.14337,0.0124,0.00166,0.02062,0.00844,0.00014,0.127,0.003,0,0.00045723
636,3.111312,101.816819,LANGAT,2/8/2017,2017,II,0.676,0.065,0.082,0.021,0.656,0.008,0.00106,0.001,0,0.00247,0.478,0.027,0.00009,1.47E-06,0.019,0.00008,0.06,0.02885,0.14337,0.0124,0.00166,0,0.00844,0.00027,0.165,0.002,0.00004,0.000412785
637,2.813262,101.642225,BATANG LABU,28/11/2017,2017,III,0.674,0.13,0.155,0.181,0.651,0.012,0.00254,0.002,0.002,0.02134,0.328,0.216,0.00009,1.70E-06,0.006,0.00052,0.02571,0.04753,0.14337,0.0124,0.02246,0.16495,0.03257,0.00049,0.296,0.005,0.00015,0.000916497
638,2.91837,101.86272,RINCHING,6/10/2017,2017,II,0.583,0.065,0.064,0.012,0.623,0.062,0.00312,0.002,0.002,0.00292,0.61,0.011,0.00009,2.04E-06,0.061,0.00067,0.11429,0.04753,0.14337,0.0124,0.00166,0,0.00483,0.0003,0.22,0.008,0.00004,0.001286874
639,2.877132,101.839741,PAJAM,6/10/2017,2017,III,0.522,0.087,0.07,0.022,0.66,0.112,0.00454,0.003,0.002,0.00424,0.506,0.045,0.00008,1.23E-05,0.058,0.00104,0.08286,0.07554,0.14337,0.0124,0.00166,0.01031,0.00844,0.00065,0.42,0.011,0.00004,0.002086887
640,2.787198,101.751546,BATANG LABU,5/12/2017,2017,II,0.567,0.065,0.052,0.019,0.591,0.083,0,0,0.002,0.00395,0.558,0.027,0.00007,7.87E-07,0.037,0.00082,0.04286,0.02885,0.14337,0.0124,0.00166,0,0.01327,0.00071,0.423,0.009,0.00004,0.00168688
641,2.813262,101.642225,BATANG LABU,4/12/2017,2017,III,0.474,0.196,0.258,0.142,0.582,0.142,0.00352,0.002,0.003,0.0181,0.522,0.181,0.00007,5.87E-06,0.066,0.00067,0.02571,0.09422,0.14337,0.0124,0.04326,0.58763,0.12183,0.00043,0.118,0.007,0.00008,0.001375764
642,2.855499,101.681547,LANGAT,4/12/2017,2017,III,0.443,0.196,0.252,0.157,0.598,0.107,0.00301,0.002,0.003,0.0197,0.456,0.205,0.00007,1.87E-06,0.046,0.00045,0.03143,0.12223,0.14337,0.0124,0.06406,0.06186,0.06755,0.0004,0.105,0.005,0.00004,0.001316504
643,2.7872,101.701531,BATANG LABU,4/12/2017,2017,III,0.551,0.217,0.167,0.046,0.562,0.059,0.00222,0.002,0.001,0.00633,0.494,0.1,0.00007,4.26E-06,0.008,0.00045,0.01429,0.02885,0.14337,0.0124,0.00166,0.01546,0.02051,0.00043,0.312,0.005,0.00004,0.000664641
644,3.111312,101.816819,LANGAT,8/12/2017,2017,II,0.676,0.087,0.131,0.027,0.561,0.005,0.00093,0.001,0,0.00304,0.361,0.027,0.00006,5.32E-07,0.017,0,0.00857,0.01952,0.14337,0.0124,0.00166,0.00515,0.00603,0.00005,0.089,0.002,0,0.000309079
645,3.06859,101.786005,BATANG LABU,6/12/2017,2017,III,0.655,0.304,0.343,0.302,0.532,0.042,0.00139,0.001,0.001,0.03434,0.566,0.43,0.00006,1.32E-06,0.024,0.00015,0.01429,0.13157,0.14337,0.0124,0.00166,0.06186,0.02895,0.00008,0.159,0.003,0,0.000560935
646,2.877132,101.839741,PAJAM,5/12/2017,2017,II,0.551,0.065,0.094,0.026,0.559,0.062,0.003,0.002,0.003,0.00522,0.632,0.062,0.00005,6.81E-07,0.051,0.00067,0.02286,0.05687,0.14337,0.0124,0.00166,0.01546,0.01689,0.00293,0.465,0.01,0.00027,0.001523915
